19:04:29,ID_18,No goods detected
19:04:29,ID_20,No goods detected
19:04:29,ID_21,No goods detected
19:04:29,ID_22,No goods detected
19:04:30,ID_16,Contains luggage
19:04:30,ID_18,Contains luggage
19:04:30,ID_20,Contains luggage
19:04:30,ID_21,Contains luggage
19:04:30,ID_22,Contains luggage
19:04:30,ID_1,No goods detected
19:04:30,ID_14,No goods detected
19:04:32,ID_1,Contains luggage
19:04:32,ID_12,Contains luggage
19:04:32,ID_14,Contains luggage
19:04:33,ID_1,No goods detected
19:04:33,ID_12,No goods detected
19:04:33,ID_14,No goods detected
19:04:33,ID_16,No goods detected
19:04:33,ID_18,No goods detected
19:04:33,ID_20,No goods detected
19:04:33,ID_21,No goods detected
19:04:33,ID_22,No goods detected
19:04:34,ID_24,Person detected
19:04:34,ID_24,No goods detected
19:04:34,ID_1,Contains luggage
19:04:34,ID_14,Contains luggage
19:04:34,ID_16,Contains luggage
19:04:34,ID_18,Contains luggage
19:04:34,ID_21,Contains luggage
19:04:34,ID_22,Contains luggage
19:04:35,ID_1,No goods detected
19:04:35,ID_14,No goods detected
19:04:35,ID_16,No goods detected
19:04:35,ID_18,No goods detected
19:04:35,ID_21,No goods detected
19:04:35,ID_22,No goods detected
19:04:36,ID_1,Contains luggage
19:04:36,ID_14,Contains luggage
19:04:36,ID_1,No goods detected
19:04:37,ID_14,No goods detected
19:04:38,ID_1,Contains luggage
19:04:38,ID_4,Contains luggage
19:04:38,ID_14,Contains luggage
19:04:38,ID_15,Contains luggage
19:04:38,ID_16,Contains luggage
19:04:38,ID_18,Contains luggage
19:04:38,ID_21,Contains luggage
19:04:38,ID_24,Contains luggage
19:04:38,ID_24,No goods detected
19:04:39,ID_1,No goods detected
19:04:39,ID_4,No goods detected
19:04:39,ID_14,No goods detected
19:04:39,ID_15,No goods detected
19:04:39,ID_25,Person detected
19:04:39,ID_25,No goods detected
19:04:40,ID_1,Contains luggage
19:04:40,ID_4,Contains luggage
19:04:40,ID_14,Contains luggage
19:04:40,ID_15,Contains luggage
19:04:40,ID_1,No goods detected
19:04:40,ID_4,No goods detected
19:04:40,ID_14,No goods detected
19:04:40,ID_15,No goods detected
19:04:41,ID_16,No goods detected
19:04:41,ID_18,No goods detected
19:04:41,ID_21,No goods detected
19:04:42,ID_16,Contains luggage
19:04:42,ID_18,Contains luggage
19:04:42,ID_21,Contains luggage
19:04:42,ID_16,No goods detected
19:04:42,ID_18,No goods detected
19:04:42,ID_21,No goods detected
